timestamp_id,total_bytes,total_packets,n_ips_org,n_ips_dst,flows_TCP,flows_UDP,flows_ICMP,flows_RST,media_duration_flow,media_bytes/flow,package_malicious
T974,21368,15885,460,588,772,535,22,123,0.0007284126501471376,0.0027050094070221378,2
T975,34208,15762,511,658,860,521,34,99,0.0008702822787759459,0.0026374535989969533,2
T976,30237,17967,510,688,896,581,18,125,0.0003830776642176757,0.0014782238082764693,2
T977,16845,15191,501,683,813,537,23,92,0.0007700983301523559,0.0015722109635511192,2
T978,25824,15797,503,652,1007,436,18,134,0.0002574287843964832,0.0016446421502218586,2
T979,18643,15545,472,625,849,454,12,107,0.0004635432975755336,0.0026840305866902433,2
T980,49209,15004,430,612,719,448,14,96,0.00010345662569065876,0.001181060039366748,2
T981,25489,16335,476,697,926,442,22,125,0.0003781459910874449,0.0018643587403930374,2
T982,9928,13671,429,633,797,418,24,107,0.0010047814229566065,0.0019908558594689983,2
T983,7159,15760,432,633,730,448,16,98,0.001323704959859006,0.0026198319706596386,2
T984,22571,18213,520,716,957,471,13,148,0.0002955608101102458,0.001548804354740219,2
T985,11063,13299,439,633,762,450,26,110,0.000548032695339935,0.0020409221211938407,2
T986,11007,15425,448,638,808,453,21,76,0.000584612824425564,0.002160024302481114,2
T987,11984,15791,480,670,793,594,33,105,0.0006913005826638148,0.002022606134079681,2
T988,18470,12857,445,647,721,564,22,105,0.0004436690922878269,0.0017733460235907828,2
T989,14992,14827,455,650,772,564,22,91,0.000839185051424982,0.0019617387663238336,2
T990,49370,13789,446,650,805,460,17,95,9.437009940101817e-05,0.0009645462909639361,2
T991,28100,15894,523,703,961,519,27,91,0.00030572403265614927,0.0009732988113596926,2
T992,16036,15099,485,637,703,494,26,102,0.00043346567672060133,0.0021960456935264583,2
T993,13106,12984,431,609,738,466,11,119,0.0006741381689343585,0.0016103215888145926,2
T994,17461,14122,471,675,919,450,8,128,0.0006743047791975223,0.0020795378878797873,2
T995,24572,17360,505,664,924,483,25,120,0.0007056185336131324,0.00200545321349148,2
T996,33499,16485,489,635,924,410,15,155,0.00030496541038918436,0.001226415508798238,2
T997,19206,13436,457,519,807,331,23,135,0.0003363156266503342,0.0015004171731596726,2
T998,22937,11841,477,531,800,310,23,106,0.0003031481890293155,0.0011987531336808603,2
T999,72132,10415,405,498,704,321,7,101,9.088041557293194e-05,0.001451700556752884,2
T1000,50098,11540,490,519,793,365,14,139,9.083569936109246e-05,0.000990266575777255,2
T1001,18791,11190,453,515,828,371,8,131,0.0005104807260452802,0.003028196829732055,2
T1002,9818,13629,469,495,800,387,17,126,0.0010448215403536093,0.002467231531510477,2
T1003,14987,12519,460,516,697,532,17,88,0.0007622249918173365,0.0027327819873800064,2
T1004,96997,11427,459,561,849,446,9,107,3.806990870410539e-05,0.0007461959236148381,2
T1005,102298,10019,435,490,791,271,15,102,0.00016809902135312394,0.003379157320124567,2
T1006,15507,7040,385,428,668,212,9,95,0.00035091739083342537,0.0016948502324885969,2
T1007,14417,9502,406,495,773,257,11,115,0.0004301358838697417,0.0016195480812674556,2
T1008,19815,10877,476,526,825,384,24,131,0.0003625180284819966,0.0016203861008407608,2
T1009,12403,10836,425,514,804,309,20,128,0.0005728621454817175,0.0015532413126874004,2
T1010,10562,11625,374,445,824,251,8,130,0.0007815463311367031,0.002372108922067171,2
T1011,20481,9890,414,531,764,263,19,121,0.0015078362605019328,0.003776739921640161,2
T1012,12905,12584,451,511,747,319,16,97,0.0011377429371793716,0.0030504170951945234,2
T1013,54742,9402,459,541,793,349,13,125,0.00018309282570679145,0.0010366839189136752,2
T1014,11664,13084,424,486,967,364,14,128,0.0010083937759210336,0.0022519839526836238,2
T1015,15724,15329,423,501,825,333,9,122,0.000613630362491645,0.0016218468672899355,2
T1016,30202,13380,469,522,786,451,8,140,0.00021518134127470107,0.0010538013715956532,2
T1017,16586,12338,491,552,845,408,17,113,0.0005693994213372475,0.0024502681688950674,2
T1018,15501,9808,457,503,704,362,15,120,0.0004612366572260674,0.0017166504573637006,2
T1019,36286,9997,413,494,717,379,17,91,0.000525992744398078,0.004209061092632171,2
T1020,18264,10284,479,570,893,397,17,108,0.0012157140135517028,0.00354332404303672,1
T1021,14880,10642,436,494,674,396,14,106,0.00035661955640992976,0.0017138681070223098,1
T1022,11568,9926,401,487,673,288,10,95,0.0005183256952510512,0.002236045446927844,1
T1023,24681,9718,406,497,805,276,22,93,0.0001931237228219318,0.0014300975712329797,1
T1024,13730,14252,471,505,802,500,7,93,0.0005872284278895483,0.0017687944718795818,1
T1025,69454,10741,470,531,745,391,29,96,0.00021675573856891632,0.0011857777015949285,1
T1026,15645,9873,444,496,783,301,10,127,0.0008697215333797272,0.003066955490428629,1
T1027,15955,9892,437,529,793,348,12,79,0.0005476451545031938,0.001792284001132773,1
T1028,13752,9852,431,510,854,335,31,105,0.0008916728245912909,0.00144903087630648,1
T1029,15866,12788,445,527,889,428,15,97,0.0005330813620505688,0.001553057225352558,1
T1030,22125,11122,477,516,1340,313,22,111,0.0006766264991597391,0.002387411816830644,1
T1031,21603,10857,430,519,1106,306,24,101,0.00045284757694437035,0.002022435051871064,1
T1032,24035,11385,450,543,836,351,14,118,0.0005671490009043492,0.002125773063664847,1
T1033,28961,12719,434,499,825,389,19,97,0.0008624934521731636,0.0038338461057821696,1
T1034,12381,12083,422,468,770,324,17,80,0.0007630252688553981,0.0019502284560084947,1
T1035,18461,8992,447,513,753,273,31,114,0.0014808238541258656,0.0022270925000389056,1
T1036,17962,9595,416,454,753,302,11,100,0.0003612029993170574,0.001316768335863456,1
T1037,11800,11430,415,498,805,323,14,107,0.0005163122690999965,0.002007548723462715,1
T1038,75857,12717,462,523,854,351,29,127,0.0001459380742002391,0.0012481328889918603,1
T1039,11968,11328,458,521,759,348,18,103,0.0006262376767233083,0.001882867042652728,1
T1040,24759,11970,469,540,865,370,11,137,0.0005443192004242641,0.002137465842114837,1
T1041,11646,10225,454,539,816,278,26,145,0.0004401493015498536,0.0013753012383261477,1
T1042,9611,9708,441,484,791,297,21,100,0.0010674577559426765,0.002298600964929295,1
T1043,50175,11946,438,538,828,328,14,107,0.00018366420477161028,0.000966387511164737,1
T1044,21863,11312,429,480,768,279,11,116,0.00035663081540631363,0.0015192590035362052,1
T1045,16639,12109,438,479,703,332,22,108,0.0005954648226534873,0.001327282984166732,1
T1046,31626,13448,458,533,951,271,16,158,0.000326668409546145,0.0016764083452122656,1
T1047,12598,15092,483,555,957,453,28,131,0.0005682906035795814,0.0019538298741177094,1
T1048,28126,12327,478,544,933,406,15,116,0.0005356096119453968,0.0021655989456429736,1
T1049,21349,10725,433,491,871,368,15,120,0.00028509996913989933,0.0012391053020113856,1
T1050,11705,11160,441,524,853,342,13,127,0.000509849631749285,0.001587556486765299,1
T1051,32572,12707,448,535,920,311,43,137,0.00045718345454714727,0.0015466465993243226,1
T1052,116157,11890,403,442,689,299,18,110,4.523673350513369e-05,0.001331411158167008,1
T1053,16451,11647,435,497,813,319,12,129,0.0004926258428142146,0.0013974134896483862,1
T1054,15047,9119,415,455,735,369,5,101,0.00029988715790706756,0.0014494920371860647,1
T1055,18996,11062,399,485,790,273,9,123,0.00023533356707230665,0.0012151356156210559,1
T1056,14014,11377,435,480,797,329,9,160,0.0006519329761046888,0.002341462175795456,1
T1057,12883,11786,424,479,842,303,20,118,0.0006231625733219493,0.001765991282037293,1
T1058,9834,10350,433,505,791,294,24,105,0.0006694948924732064,0.001602610589745704,1
T1059,13700,8855,401,493,849,340,7,220,0.0003459395868126608,0.0014945496392844446,1
T1060,35841,13442,431,468,884,290,10,115,0.0001723922496355138,0.0015238902676555236,1
T1061,12461,11796,415,505,821,341,11,117,0.0004883594751506009,0.0016546613753620776,1
T1062,19392,11183,464,507,827,354,14,122,0.0007692357839994826,0.0027723752931495226,1
T1063,10609,12240,428,509,896,326,13,126,0.0006964553522592939,0.0019498282666102064,1
T1064,14065,11796,404,493,801,331,14,106,0.0005790838686889307,0.0017616946337516393,1
T1065,31905,11210,444,509,745,353,20,89,0.0006854848002739271,0.002334310931972085,1
T1066,20455,11724,400,488,709,340,11,82,0.000662223845315143,0.0026967806069107723,1
T1067,30544,12815,459,550,894,392,18,117,0.0002898846222944987,0.001334819359967577,1
T1068,150200,12421,489,530,1016,351,22,161,0.00015468765873182227,0.0023897529557083473,1
T1069,17325,9764,474,553,942,331,10,136,0.001363447240025001,0.0032984563224410977,1
T1070,36337,11816,448,536,775,335,11,114,0.0006126393116132477,0.0031676649034723925,1
T1071,36177,13095,437,566,842,399,31,115,0.0003675894247904856,0.002079918378568602,1
T1072,13842,11876,424,481,744,282,19,107,0.000476270165935696,0.0015422353209101796,1
T1073,23940,12974,453,576,847,649,11,111,0.0023012868613765964,0.005997987141658476,1
T1074,139411,13345,489,571,993,454,13,111,8.315763659999417e-05,0.0011691720631287332,1
T1075,12816,12631,434,516,831,426,17,101,0.0005958312659730244,0.0017634136253423013,1
T1076,36098,12826,442,518,875,408,6,119,0.0006378155506599028,0.003316325124437985,1
T1077,24723,12082,482,571,853,512,16,117,0.0008210701985144293,0.0018467101362747039,1
T1078,14067,10182,472,547,880,483,23,108,0.0009924894473599222,0.002042432415480148,1
T1079,72539,11116,431,553,950,401,19,143,0.0002006900930282194,0.0017268871102335992,1
T1080,55238,9670,460,549,860,368,14,131,0.00010318851670985302,0.0009387442284640853,1
T1081,1258841,13519,449,553,875,401,23,170,3.6308833762566845e-06,0.0006889526610650065,1
T1082,24241,11949,429,518,877,378,21,125,0.00015612623698937748,0.0010311638990799326,1
T1083,23394,10484,436,525,875,328,21,104,0.0008271045894600137,0.003694168223142036,1
T1084,38295,11842,475,539,887,330,21,112,0.00043796808285879763,0.0025064121477507543,1
T1085,41007,10862,422,540,778,354,11,119,0.000228206048669619,0.001405321248719791,1
T1086,61533,13827,462,528,836,384,17,113,0.00016913357201353305,0.000993616298272009,1
T1087,17994,14542,515,580,866,449,22,135,0.0004836384602408831,0.0015702638076357895,1
T1088,12721,13758,487,575,893,341,18,124,0.0009624537316881225,0.002340042522146798,1
T1089,11034,10333,414,519,805,291,24,137,0.0010473492433867727,0.002456480073770096,1
T1090,33934,11292,465,542,889,318,28,116,0.0016318116767211394,0.007899100823756056,1
T1091,44376,11146,448,545,813,283,22,114,0.00012907323948273313,0.000862762210128637,1
T1092,10009,12327,447,502,727,316,18,112,0.0017502712530627453,0.0034662903351486136,1
T1093,31384,13309,463,558,856,373,13,114,0.0005208255428814428,0.0019353209139963711,1
T1094,18751,10438,427,532,788,327,13,117,0.0005017209073618822,0.0020817866483434804,1
T1095,26433,13828,490,536,870,377,48,117,0.0009441232168857713,0.001966345607724875,1
T1096,25910,11100,442,531,755,393,13,94,0.0006976050114303954,0.0018390557233174379,1
T1097,22426,8544,419,495,866,286,14,120,0.0004795260772800965,0.0015854263503854446,1
T1098,13991,16550,493,576,825,468,35,116,0.000627250875590958,0.0015817674032005493,1
T1099,28280,11852,463,551,820,308,12,119,0.00016047239498995808,0.0010787572929600406,1
T1100,21376,11552,431,472,797,289,9,104,0.0005131711804867506,0.0022995642919491368,1
T1101,26390,10386,427,553,725,319,30,107,0.00023341772539203814,0.0009799242157282923,1
T1102,29038,9008,394,509,793,237,16,99,0.0003032436739226588,0.0014960379826104517,1
T1103,17282,10964,421,493,816,246,11,132,0.000223703676857003,0.0010439205310814321,1
T1104,23825,11121,424,499,763,285,12,114,0.0007976610313575635,0.0018385570217367214,1
T1105,10241,13881,442,496,784,328,30,100,0.0008583621218085248,0.0018174629062582411,1
T1106,18171,11901,411,489,800,327,28,122,0.0005968935130942746,0.001874102707965478,1
T1107,24171,10876,417,476,750,384,29,84,0.000301121012513241,0.001682385332990977,1
T1108,12113,13246,456,541,964,350,17,108,0.0016091779000199505,0.002024192720927442,1
T1109,14552,11244,467,557,902,387,15,108,0.0010746233234801906,0.0019358632231218057,1
T1110,106483,10606,435,518,814,359,16,120,3.646928846816752e-05,0.000758529640267124,1
T1111,14296,11314,449,510,993,330,18,113,0.0005419426502507265,0.0016943915473850654,1
T1112,15644,8970,401,498,708,340,11,91,0.000631832214717026,0.0028014354581074015,1
T1113,22709,10565,393,466,687,435,6,117,0.0008219101987553597,0.00230362343157014,1
T1114,111704,10942,419,507,942,315,14,150,0.0003892473472176839,0.008753456786350425,1
T1115,11748,11599,423,484,744,350,24,91,0.0021879891508619367,0.0023868103737263945,1
T1116,9096,11938,417,494,676,357,12,98,0.0005005067533673945,0.0013519368323269855,1
T1117,19217,13587,423,539,711,334,25,83,0.0003467104689855265,0.001272498329336897,1
T1118,20860,11070,444,512,808,357,22,133,0.0006769180383934686,0.0017182450441480248,1
T1119,20181,10369,454,514,913,308,17,166,0.001097628632291668,0.002778191533736284,1
T1120,10012,11892,409,489,762,300,15,122,0.0006289500577699865,0.0018055036844934608,1
T1121,179884,10370,428,524,758,428,10,95,2.6347600960768332e-05,0.0009543784003185732,1
T1122,33170,12332,505,599,759,447,21,130,0.0010913685391661433,0.0034513482160629305,1
T1123,114274,12922,442,548,827,408,15,102,0.00010970530436303512,0.0010286626494386932,1
T1124,22477,8360,398,472,716,340,8,105,0.0006919474511516671,0.0016532302937221747,1
T1125,16775,11309,425,515,899,370,14,97,0.0004534181625966053,0.0014157997513087601,1
T1126,13453,10052,433,504,895,242,19,148,0.0005547329235057253,0.0015143959357949257,1
T1127,11770,13850,459,540,850,378,18,108,0.0019331933322775865,0.0027013318461090036,1
T1128,9299,12197,457,526,884,330,24,82,0.0017210923595331726,0.0027256813763767637,1
T1129,26455,15431,487,554,1038,444,13,116,0.0003444468014655987,0.001148812593296241,1
T1130,18226,14226,491,605,909,562,12,128,0.000528800272605293,0.0021393834242037207,1
T1131,35576,17070,561,647,919,803,28,153,0.00020823321667734138,0.0015245586532116738,1
T1132,20543,18411,516,600,959,411,16,130,0.00028523227013185857,0.0015252018388545521,1
T1133,11453,11964,479,556,869,346,11,126,0.0008875450254254175,0.0021141851987838034,1
T1134,22498,14397,471,552,993,433,16,102,0.0010720772581537925,0.004153652271105106,1
T1135,60413,12817,473,566,912,313,12,122,0.00012607216923455125,0.0014233703783932128,1
T1136,29665,13147,469,534,975,334,12,149,0.00025984171342496566,0.0010981737331946843,1
T1137,27043,13412,525,591,835,540,16,146,0.00035635010387305487,0.001809073598182029,1
T1138,54259,15442,515,616,899,522,12,116,0.00017379327319761,0.001275804569378513,1
T1139,9827,15069,491,602,1024,353,12,142,0.001823167377356599,0.002297477917723311,1
T1140,24318,13660,492,569,990,344,23,122,0.0002534532044325705,0.0011395483249932966,1
T1141,16800,11230,491,562,801,469,16,100,0.0009763657096618072,0.0031008862259003,1
T1142,10729,11036,441,519,793,387,11,104,0.0008566074594176783,0.0022896011475961537,1
T1143,26368,13760,487,569,955,349,10,99,0.00046447712537767903,0.002081933659051307,1
T1144,12943,10374,471,562,847,343,15,139,0.0010511464662303234,0.002343521971491706,1
T1145,15468,12368,463,534,907,388,12,93,0.0005365971199742867,0.0015894077298360336,1
T1146,13199,12690,459,505,808,353,15,95,0.0009159646777354521,0.002091979582634303,1
T1147,15132,13145,418,520,746,398,17,91,0.0004949247768905986,0.0018203388582678775,1
T1148,13793,9716,422,514,739,325,14,97,0.00044796627718694565,0.002101429270519292,1
T1149,10590,13247,452,534,901,371,12,159,0.0007163304846887193,0.001870212216989121,1
T1150,17113,10732,440,555,843,280,19,133,0.0003557982064400475,0.0014898884259620002,1
T1151,11586,11257,450,555,861,375,23,127,0.0010147005555217086,0.0021390078149664082,1
T1152,22944,13324,508,605,899,446,21,114,0.000445925223208985,0.001911666573488474,1
T1153,11283,12804,444,570,867,412,14,134,0.000498772154779629,0.0016345675914632776,1
T1154,25146,10438,445,483,777,380,17,123,0.0003097321243442649,0.0013833584715522778,1
T1155,30280,14278,469,531,845,357,20,113,0.0002272030365342003,0.0013272301202690525,1
T1156,28635,12095,459,555,866,345,35,129,0.0005042283945444545,0.001307666147694989,1
T1157,16648,8304,374,471,684,301,6,99,0.0007316416964881161,0.0025365563200674545,1
T1158,20565,11042,443,516,802,365,15,114,0.000290003080763648,0.0013607367789186837,1
T1159,20545,11316,447,568,857,350,7,127,0.00020896851832762726,0.0010442824557091066,1
T1160,19081,9861,409,438,721,296,9,93,0.0006777241644739877,0.0030459387456785616,1
T1161,14976,10253,452,562,902,296,23,133,0.0007419352964176516,0.0024864664731309373,1
T1162,9153,9711,367,485,753,182,8,115,0.0015230348362598636,0.0026620605331566577,1
T1163,54356,10334,416,501,868,265,11,203,0.000182882550180022,0.001338780868053929,1
T1164,17808,11523,426,487,936,246,6,178,0.0008341686983741087,0.0017677120368503635,1
T1165,24265,13476,442,548,904,355,20,148,0.000951570538777262,0.0029882946043456073,1
T1166,12789,11836,416,471,756,286,25,93,0.0005492634746798207,0.0018086448386658823,1
T1167,17178,9392,406,471,743,342,33,93,0.0007265964316669091,0.0018284133389235224,1
T1168,20651,12468,452,577,1058,383,15,94,0.00028305637615211885,0.001286641414825815,1
T1169,25269,13882,484,546,953,388,17,112,0.0003151378589822064,0.0013053147059051426,1
T1170,48825,13875,460,557,924,339,19,126,0.0004653584515840829,0.0034079249523623393,1
T1171,63848,13110,455,555,889,337,20,107,0.0003238431965859167,0.0020863552666190673,1
T1172,36360,12386,426,479,732,276,22,120,0.00014445281542587135,0.0009032611079689913,1
T1173,14773,12216,432,534,838,470,11,107,0.0006104092079245786,0.0016767662711762255,1
T1174,24751,12660,455,561,795,444,19,131,0.0004128735848437572,0.0017965548768360774,1
T1175,30253,9842,460,556,734,412,37,93,0.00048500299146260614,0.0011536101748623336,1
T1176,20787,9721,460,568,821,306,35,135,0.0009787265818284026,0.0016744627553873888,1
T1177,35657,11116,454,576,879,401,25,141,0.0004558360443334648,0.0016269651043658623,1
T1178,13673,14033,471,550,982,384,15,100,0.0008854563592232832,0.0025137878681468348,1
T1179,22050,10828,461,586,862,314,23,101,0.0009261499315782392,0.002449386836828514,1
T1180,10860,11803,450,560,847,296,15,155,0.0011698794413321305,0.0021283705324552007,1
T1181,330419,9818,436,532,888,291,14,110,2.8119623113449544e-05,0.0007220788945499426,1
T1182,46470,11162,437,516,800,296,8,117,0.0001499365273274453,0.0009743092452512488,1
T1183,50960,11148,447,562,976,434,23,88,0.0001757554387386082,0.0009212463617231537,1
T1184,194212,10398,373,479,739,362,11,106,0.00034805868560455066,0.01160778163418143,1
T1185,17604,11582,431,498,767,300,18,105,0.0004892918996839514,0.0014262991280810783,1
T1186,28569,15550,476,593,893,413,16,133,0.0002975944526309829,0.0016323622428310962,1
T1187,147779,13469,446,565,841,411,44,107,0.00011720123808662617,0.0010382210478337556,1
T1188,9768,12331,444,557,830,385,29,136,0.001293230520624482,0.0023573044098582044,1
T1189,16913,13548,481,615,963,369,48,123,0.0004886091379111062,0.0014598567867803766,1
T1190,11998,12171,491,564,989,419,18,123,0.0009049452555609821,0.002031874588053431,1
T1191,48102,9580,437,566,737,336,26,110,0.00040581165633739313,0.0013462330495036048,1
T1192,17668,9494,426,546,842,232,11,126,0.0004573355860961008,0.0015250515701868128,1
T1193,16962,11156,445,567,910,311,14,112,0.0018522206486207237,0.0030216711647917055,1
T1194,35102,10900,433,516,907,267,10,106,0.00018195246284831413,0.0011453249374161264,1
T1195,29872,10456,436,706,841,256,199,111,0.006670716897118449,0.003150741772283809,1
T1196,28555,10018,413,508,870,274,7,123,0.00019111670394782935,0.0012378406700734343,1
T1197,74580,11727,451,567,754,469,20,123,0.00012106016474754775,0.0011796627844245981,1
T1198,10555,12626,422,545,816,341,14,118,0.0010422677704217988,0.0023163759108317072,1
T1199,16980,13028,441,537,787,404,23,127,0.0007277932391112039,0.002143324541242714,1
T1200,19603,14297,470,569,885,563,19,115,0.0006253396231278835,0.002021292501224448,1
T1201,14322,12796,508,587,909,557,31,113,0.0016318429480193515,0.0034493363965200285,1
T1202,11145,11211,444,535,795,297,21,125,0.0009840925966671471,0.00241833324436818,1
T1203,9260,10215,437,534,890,376,6,106,0.0010103595608985778,0.0023111651991433216,1
T1204,17928,12781,451,539,872,391,14,130,0.0007993569212095859,0.0034962143845586203,1
T1205,12900,10150,434,509,830,387,19,104,0.0020107384907453313,0.00267766904965374,1
T1206,17157,10348,433,547,853,343,13,97,0.0005385512290729523,0.0017287144538947008,1
T1207,12844,10881,449,586,931,325,14,102,0.0007659102949411236,0.0023081473792715282,1
T1208,10634,11946,452,535,906,285,13,170,0.0007987283902783077,0.002078818377270543,1
T1209,12530,10368,445,540,816,363,19,103,0.0007441627266527855,0.002852976100348254,1
T1210,13760,12460,465,580,937,359,32,111,0.0004322426364093137,0.0016375567938256492,1
T1211,12240,10476,468,585,955,315,23,119,0.0005401439364005091,0.001653478688159188,1
T1212,13542,10466,472,576,938,377,16,131,0.0007214135439646082,0.0020714169244338172,1
T1213,86814,11008,471,560,907,377,15,104,7.405998203518934e-05,0.000977203393910436,1
T1214,19642,10508,446,522,923,392,8,87,0.0003127639693341503,0.0011412597411184578,1
T1215,8150,10354,457,587,832,402,20,88,0.0009066458096641214,0.002289662860488454,1
T1216,17256,10831,488,592,940,339,12,134,0.0005961985066254919,0.0019701281713600497,1
T1217,14650,13919,469,525,807,346,16,107,0.0006859571826630551,0.0019890349188996467,1
T1218,9706,10053,448,529,858,320,23,122,0.0007142262452132609,0.0016891503848534062,1
T1219,19736,12524,481,588,951,321,20,104,0.00037358876303761747,0.0016931797952587362,1
T1220,55975,8527,424,551,792,341,11,94,7.973620533943499e-05,0.0011330846653614854,1
T1221,14231,10373,439,551,868,664,32,135,0.0002949311842795337,0.0015376058123682242,1
T1222,26786,8192,429,515,904,332,20,146,0.0003613361401689314,0.002175711839776116,1
T1223,21484,11633,446,503,940,251,18,106,0.00022256216292980993,0.001211694419059811,1
T1224,17342,10380,428,524,896,252,9,120,0.0006655515180689108,0.001702268673986494,1
T1225,14003,9235,446,496,746,260,25,111,0.0003801724615920082,0.0014845517248544577,1
T1226,14269,9134,419,515,753,268,25,119,0.0002733749066835713,0.0019220961718913539,1
T1227,24494,9636,448,556,934,434,36,113,0.00027495497643315064,0.0012278311536163948,1
T1228,22866,10518,448,573,836,310,23,102,0.00030121512131747025,0.0012681291839084577,1
T1229,16294,11171,494,574,896,280,18,113,0.0003440613969918881,0.0012580768549530193,1
T1230,24521,11124,439,533,844,285,12,90,0.0003280364115894562,0.001666035813824965,1
T1231,15169,13522,457,542,1016,381,16,131,0.0007562309490364163,0.0016196388767998181,1
T1232,16518,10045,475,521,846,347,17,116,0.00037807065727020803,0.001530556648942676,1
T1233,12474,9594,389,493,783,311,15,103,0.0006120407453144943,0.0021276668326863117,1
T1234,11145,9062,403,490,743,349,10,102,0.0010331752518965536,0.0022973237878447764,1
T1235,10699,9406,419,498,809,261,14,122,0.0014482590051534462,0.0023860456361613812,1
T1236,9413,8488,395,521,801,260,18,118,0.001654993484575925,0.002393353631792727,1
T1237,22120,11039,461,577,929,304,25,134,0.0005331334543239246,0.001567845279470902,1
T1238,15143,11402,467,535,827,324,15,102,0.0003336695804402948,0.0011144210857330036,1
T1239,14654,13302,437,548,850,365,15,101,0.0008221363522671894,0.0025400450565928765,1
T1240,12276,14408,484,568,903,270,14,116,0.0009874382259655238,0.0020423863377730337,1
T1241,68469,13625,490,547,901,322,14,135,0.000407542911775753,0.003596788216104622,1
T1242,9723,11505,440,547,791,275,6,105,0.001496802731807842,0.003058092433462193,1
T1243,11101,12584,404,518,828,362,9,121,0.0006824340739168262,0.0017101290445722698,1
T1244,10589,10008,410,479,843,285,6,119,0.001126197958864841,0.002564801257573721,1
T1245,18415,11578,457,536,868,270,30,112,0.000913059316940241,0.001619602475762251,1
T1246,43937,14094,489,564,935,363,13,126,0.00032508809055475707,0.0024006045521826475,1
T1247,14391,9825,421,495,796,285,12,95,0.00045562388944906344,0.0016627285038528369,1
T1248,12216,11368,432,511,758,468,24,111,0.0004111572403060553,0.0012516975687188727,1
T1249,30849,8287,415,467,744,366,13,143,0.00020143200365650398,0.001470274938410879,1
T1250,10603,11627,455,519,802,247,18,127,0.0006449650340743077,0.0018500646728728662,1
T1251,27570,12140,423,545,737,300,35,115,0.0011338814890286017,0.00428201336944907,1
T1252,14245,11278,418,499,771,344,9,102,0.0006185603560477737,0.0017248546284769684,1
T1253,18824,9726,433,481,882,266,20,121,0.0003655758821151876,0.0016929905836842259,1
T1254,20637,10450,423,500,831,311,7,103,0.0002491951858617779,0.0011540604423009204,1
T1255,22193,14024,438,494,837,280,17,116,0.0008937060331993723,0.0021733556952730666,1
T1256,11351,10390,407,493,796,289,13,108,0.0008643312104447547,0.002260356599082316,1
T1257,409832,11588,513,555,941,442,18,151,8.463157661592192e-05,0.007907023595567681,1
T1258,15228,11182,460,544,898,343,8,117,0.0009881099880339375,0.001898512133995959,1
T1259,20598,11924,454,516,780,334,28,121,0.000610455442651804,0.0013481342301347205,1
T1260,10272,12485,461,551,953,338,31,202,0.0015649398798143208,0.0020064804317370824,1
T1261,27013,11518,448,514,746,372,32,98,0.0006922469011844718,0.0017900350452720558,1
T1262,23224,9678,463,553,855,351,33,96,0.0006931056028350463,0.0012054219906051412,1
T1263,12096,10949,437,485,872,600,12,122,0.0006791805474009737,0.002056144857581031,1
T1264,11321,14022,412,478,818,680,11,121,0.0005730877532947467,0.0017731846119966332,1
T1265,29559,12183,429,510,795,636,5,140,0.00023118288141527063,0.001613925481294757,1
T1266,18803,9019,431,506,841,261,11,123,0.0005735654015958932,0.002393713177070868,1
T1267,26956,10536,465,555,772,373,51,114,0.0014831210610851838,0.0026202082247088086,1
T1268,10539,9204,406,497,785,179,32,121,0.001878823640530511,0.0021044787116971993,1
T1269,29041,12964,429,529,794,297,18,128,0.0003523369557407777,0.0012060986287247084,1
T1270,44769,10076,474,539,931,303,15,140,0.00019727371503940307,0.0017719459036619344,1
T1271,24613,9386,419,506,812,300,16,105,0.0007975973120941636,0.003863974532588284,1
T1272,37106,10946,474,549,784,441,8,108,0.0001620003848681277,0.0009887092736965016,1
T1273,25596,11684,449,538,786,433,17,107,0.00021966774171464264,0.0012288365832658727,1
T1274,10274,10342,455,513,852,478,11,136,0.0009465849168475487,0.0024192458376679923,1
T1275,23276,10406,475,541,900,307,21,138,0.00029466101378162015,0.001870934008099932,1
T1276,41034,11030,417,483,750,331,16,104,0.00011593986760925442,0.0012046464582531023,1
T1277,9224,11466,449,503,732,411,12,118,0.0008533951395436729,0.0020580254290193186,1
T1278,29864,11460,420,481,845,332,12,138,0.000457430846649706,0.0026651038720307504,1
T1279,16565,15948,500,591,891,447,24,120,0.0002805776587555329,0.0011366183719933392,1
T1280,22001,11474,462,539,886,300,12,96,0.0008062428280361725,0.004822628498027744,1
T1281,17989,10354,438,463,742,243,25,115,0.0004824116484160704,0.0015820515204061252,1
T1282,8371,8962,452,576,842,288,16,123,0.0011717672469439733,0.0023493428800120345,1
T1283,33378,11748,467,547,796,370,14,86,0.00012434637165552906,0.0010467210517561506,1
T1284,29960,11411,484,551,962,331,12,133,0.0005792840913955587,0.002962034059239297,1
T1285,14330,12579,516,561,978,400,37,129,0.002247833917482616,0.0036442574081675108,1
T1286,8642,13019,461,508,886,285,23,117,0.0009836808071547948,0.002222947599707894,1
T1287,15953,7936,404,466,751,324,28,91,0.0004576242486261255,0.0013910084335935382,1
T1288,16370,13403,466,585,1066,429,18,121,0.0004170157225997392,0.0013910120398592503,1
T1289,15476,10947,432,514,878,360,18,96,0.00029956966526379145,0.001393451139800894,1
T1290,11223,13658,462,542,828,387,24,95,0.0006486277528471639,0.002110165968511277,1
T1291,11375,12549,457,539,855,391,43,109,0.0006931102928216671,0.0020028781579225848,1
T1292,14131,12198,481,543,849,319,21,141,0.0004658112438737434,0.0017063616218731144,1
