timestamp_id,total_bytes,total_packets,n_ips_org,n_ips_dst,flows_TCP,flows_UDP,flows_ICMP,flows_RST,media_duration_flow,media_bytes/flow,porcent_blacklist,porcent_spam,porcent_sshscan,porcent_udpscan,porcent_malware_total,source_ip,dest_port
T1084,2251131,1126320,14504,19296,71384,38508,1164,8357,0.0003234369670179,0.001330936776726,0.3292,0.032,0.0,0.0,0.3612,248.7.23.25,443
T1085,3750136,943808,14247,16151,65940,35678,1164,8245,0.0001586813426492,0.0009939446924081,0.3594,0.061,0.0,0.0,0.4204,42.219.159.86,42718
T1086,2715283,929968,14296,16421,66349,36516,1275,8294,0.0004292195640322,0.0017461266869613,0.3746,0.031,0.0,0.0,0.4056,68.119.200.1,80
T1087,2687891,1021548,14440,16430,68091,36581,1210,8540,0.0003396735293957,0.0015003352458672,0.2293,0.0564,0.0,0.0,0.2856,68.119.200.1,80
T1088,2115255,1019598,14418,16413,65832,37735,1276,8225,0.0004913157986113,0.0015608954381954,0.3342,0.0565,0.0,0.0,0.3907,68.119.200.1,80
T1089,1883561,1022250,14294,16424,66698,38062,1143,8551,0.0004344301884964,0.001374696467125,0.3659,0.0563,0.0,0.0,0.4222,85.233.164.149,25
T1090,3900663,1033256,14519,16721,70536,38979,1154,9199,0.0001946164951347,0.0010164475622332,0.3011,0.0557,0.0,0.0,0.3568,68.119.200.1,80
T1091,2822312,991464,14756,16944,69815,38214,1577,9402,0.0004563590639418,0.0017217616638316,0.2969,0.0944,0.0,0.0,0.3913,92.30.134.7,80
T1092,1782622,987639,14749,16395,66369,35435,1120,9387,0.0004354580064491,0.0016573811652171,0.323,1.4362,0.0,0.0,1.7591,248.7.23.25,443
T1093,2413218,1012354,14506,16291,67824,34640,1325,9514,0.0004173683095081,0.0014530489673729,0.4437,5.7466,0.0,0.0,6.1903,42.219.156.196,0
T1094,1962121,1095214,14391,16421,70418,37678,1233,10292,0.0004043940926823,0.0014793820479602,0.4178,10.295,0.0,0.0,10.7128,92.30.134.7,80
T1095,3704637,1246747,14949,19646,74087,38635,1270,9357,0.0001486486306578,0.0009785825596717,0.2672,6.6702,0.0,0.0,6.9373,92.30.134.7,80
T1096,2189169,1275096,14735,19514,71499,41928,1450,9793,0.0004791087506533,0.0016031751413842,0.1565,8.7015,0.0,0.0,8.858,92.30.134.7,80
T1097,3194240,1260881,14588,16639,70820,39805,1343,10955,0.0003333447517663,0.0016325686145386,0.1929,16.0345,0.0,0.0,16.2274,92.30.134.7,80
T1098,2193241,1382396,15424,17125,77796,38775,1373,14419,0.0004878037419526,0.0015366259440729,0.2985,29.1251,0.0,0.0,29.4236,92.30.134.7,80
T1099,2092762,1078627,14608,16379,69067,40335,1138,10346,0.0003978336250401,0.0014747231588609,0.2629,12.5827,0.0,0.0,12.8456,42.219.154.129,25
T1100,3591432,1223581,14056,15893,73826,35705,1049,11878,0.0001389609268131,0.0009593860183364,0.2187,16.2291,0.0,0.0,16.4478,92.30.134.7,80
T1101,2128746,1122653,14162,16338,72428,35371,1487,10390,0.000527392942093,0.0016689037466745,0.3684,12.5446,0.0,0.0,12.913,92.30.134.7,80
T1102,1885656,1255065,14343,16254,74994,34003,1259,12007,0.0005164253233468,0.0015351771705157,0.3381,16.0859,0.0,0.0,16.424,92.30.134.7,80
T1103,2980632,1162288,14366,16563,73035,35676,1483,10147,0.0003882386924175,0.0017539606282811,0.3654,11.7327,0.0,0.0,12.0981,42.219.159.76,64473
T1104,2454249,1196221,14724,16386,75108,37819,1442,11200,0.000390823044077,0.001397778825484,0.3115,16.9614,0.0,0.0,17.2729,92.30.134.7,80
T1105,4126195,1231352,15088,16784,77674,38430,1540,11424,0.0002007856318098,0.0010773153273374,0.346,16.3372,0.0,0.0,16.6831,82.166.195.28,25
T1106,1875514,1153649,15202,16817,70963,38177,1255,10623,0.0004574442464478,0.001524225166002,0.38,11.883,0.0,0.0,12.263,92.30.134.7,80
T1107,1920693,1220561,15286,17353,72401,36520,1435,11296,0.0004352595016272,0.0014317100902669,0.467,16.5819,0.0,0.0,17.0489,248.7.23.25,443
T1108,2853243,1187880,15064,17539,70873,41970,1494,10433,0.000382125066402,0.0016711401801664,0.464,11.5709,0.0,0.0,12.0349,92.27.80.241,53
T1109,2002398,1260393,15338,17812,72297,45226,1469,11394,0.0004115975811883,0.0014622735127194,0.4665,16.0636,0.0,0.0,16.5301,69.51.120.189,80
T1110,3945384,1236914,15376,17513,75523,39886,1678,12138,0.000181175004292,0.0010667339135165,0.336,16.2521,0.0,0.0,16.5881,42.219.156.231,57194
T1111,2081467,1098843,15656,17891,74506,45472,2031,10424,0.0006007347855877,0.0016459362591095,0.2446,12.646,0.0,0.0,12.8906,248.7.23.31,80
T1112,2247348,1156122,15183,17230,73954,44683,1456,10663,0.0003153759951164,0.0012926510458411,0.1097,10.8113,0.0,0.0,10.921,42.219.158.161,51892
T1113,2260000,1401975,15181,17972,72440,42907,1396,10544,0.0004167827401711,0.0016944188901459,0.1392,10.5177,0.0,0.0,10.657,42.219.152.242,36757
T1114,2108342,1223120,15140,17480,73405,36759,1404,11221,0.0004255717744545,0.0015266285108135,0.21,16.5707,0.0,0.0,16.7807,42.219.159.85,26948
T1115,1752114,1207415,15088,17590,72592,34293,1315,10910,0.000487328146772,0.0015171316529936,0.2268,16.834,0.0,0.0,17.0608,42.219.159.85,26931
T1116,4381199,1141343,15173,16749,70828,36593,1692,11040,0.0001837113918922,0.0010462994909527,0.2039,17.7833,0.0,0.0,17.9871,42.219.159.194,60040
T1117,1978479,1124408,15437,16803,71399,33995,1507,10498,0.0004916510752126,0.0015465484035661,0.2302,12.1984,0.0,0.0,12.4286,42.219.158.161,37763
T1118,2590012,1154476,15564,16908,71393,33883,1691,10839,0.000402809374154,0.0016434723504936,0.2609,16.5083,0.0,0.0,16.7692,42.219.158.179,40988
T1119,1918461,1121366,15734,16951,71229,35467,1506,11140,0.0004356108550172,0.001558485271548,0.269,13.3166,0.0,0.0,13.5856,42.219.152.254,4288
T1120,1804793,1215257,15479,16804,75382,34143,1498,12258,0.0005075299641544,0.0015038946364131,0.2338,16.7846,0.0,0.0,17.0184,42.219.159.85,26871
T1121,3777393,1311075,15119,19558,78868,32394,1555,12093,0.0001754061473313,0.0010607074317786,0.1791,15.4536,0.0,0.0,15.6327,42.219.152.242,60438
T1122,1976388,1102106,15095,16480,71384,31413,1852,10888,0.0006355818081925,0.0016731774637888,0.2414,14.9278,0.0,0.0,15.1691,42.219.158.161,52445
T1123,2414458,1080731,14855,19213,66859,35859,1587,11358,0.0003875729535318,0.0016253267145279,0.1677,15.9625,0.0,0.0,16.1302,248.7.23.25,443
T1124,2250809,1094461,15059,16278,68094,31999,1388,11282,0.0003537837858605,0.0014455071279101,0.2039,18.3082,0.0,0.0,18.5121,42.219.154.159,34586
T1125,2075986,1065789,15101,16318,67199,33065,1388,10353,0.0003878339961622,0.0013551126567416,0.2531,13.0045,0.0,0.0,13.2576,42.219.158.242,60411
T1126,3803683,1052096,15210,16574,66582,33211,1351,9887,0.0001739410533689,0.0010531650924135,0.2158,13.119,0.0,0.0,13.3347,69.116.116.108,80
T1127,2310457,1288916,15603,19662,76263,34744,1797,11089,0.0005233953371292,0.0015596676304446,0.2106,15.6857,0.0,0.0,15.8963,60.151.62.102,55021
T1128,1800907,1143216,15714,17172,73258,34619,1593,11166,0.0006316917992015,0.0016061836322211,0.339,17.7667,0.0,0.0,18.1058,248.7.23.25,443
T1129,2724001,1184929,15403,19738,73791,37816,1458,11305,0.0003601401968861,0.0016693517204832,0.3136,17.1231,0.0,0.0,17.4367,248.7.23.25,443
T1130,1762755,1197155,15567,17008,72087,35105,1537,11894,0.0004954326890118,0.0014897004410761,0.3047,16.888,0.0,0.0,17.1928,248.7.23.25,443
T1131,2028606,1140607,15041,16495,72289,36498,1466,10241,0.0004168836297436,0.0014545626589907,0.4889,11.8989,0.0,0.0,12.3878,42.219.152.242,60972
T1132,3970667,1293568,15823,17324,74864,39761,1792,12353,0.0001967978116126,0.001036336807878,0.2922,15.7128,0.0,0.0,16.005,248.7.23.25,443
T1133,2025496,1176966,15570,17069,69494,37467,1565,10863,0.0004773630663531,0.0015573611976697,0.1577,11.7026,0.0,0.0,11.8603,42.219.152.242,37900
T1134,2580144,1206117,15608,16880,73816,37415,1509,11114,0.0004381685621814,0.0018166078876259,0.2103,16.5894,0.0,0.0,16.7997,42.219.152.242,37002
T1135,2228009,1133328,15665,17131,73633,36066,1492,10426,0.000383291009039,0.0013866266460781,0.2336,12.2803,0.0,0.0,12.5139,42.219.152.254,1362
T1136,1785745,1179612,15667,17059,71672,32644,1491,10813,0.0005247221749367,0.0015587060482844,0.2099,17.1758,0.0,0.0,17.3857,248.7.23.25,443
T1137,2032593,1198976,15471,16795,73968,33108,1776,11363,0.0005836496397495,0.0015852057687544,0.1338,16.8924,0.0,0.0,17.0262,42.219.158.161,38665
T1138,4289863,1171251,15309,16615,71687,34158,1467,11580,0.0001428993106687,0.0010150071246441,0.2278,11.6122,0.0,0.0,11.84,42.219.158.242,34652
T1139,2553896,1094650,15533,16813,69082,34197,1599,10572,0.0004264810044835,0.0016822094371879,0.2909,6.5446,0.0,0.0,6.8354,248.7.23.25,443
T1140,2329258,1238449,15201,16521,75970,33696,1385,12827,0.000419239660768,0.0014978203347076,0.1709,16.3424,0.0,0.0,16.5132,42.219.152.254,1549
T1141,2227173,1227464,15610,16991,77496,34865,1718,12751,0.0004657934256612,0.0015657031976165,0.0899,15.7378,0.0,0.0,15.8278,42.219.152.242,33502
T1142,1767419,1241703,15368,16887,76607,33808,1321,12429,0.0004374348432809,0.001457960830298,0.2307,11.7535,0.0,0.0,11.9842,42.219.159.85,26906
T1143,4058003,1241147,15780,16956,76118,35072,1574,12989,0.0001771699872277,0.0010449562776247,0.5302,16.3649,0.0,0.0,16.895,248.7.23.25,443
T1144,3337589,1219163,15477,16825,72348,34050,1373,12934,0.0002005455945545,0.0012674483239458,0.2812,16.6245,0.0,0.0,16.9057,42.219.158.188,51168
T1145,2912086,1281133,15334,16519,73179,35731,1427,12583,0.0003797364256786,0.001604652977096,0.256,15.5956,0.0,0.0,15.8516,248.7.23.25,443
T1146,2037116,1153220,15458,16698,72308,34406,1788,11277,0.0005499663244482,0.0016251752820664,0.2548,11.7875,0.0,0.0,12.0423,85.192.150.36,80
T1147,2029484,1151575,15394,16571,68513,35442,1343,11205,0.0003944231912915,0.0014560399157732,0.322,6.4961,0.0,0.0,6.8181,85.192.150.36,80
T1148,1880392,1493851,15451,19729,77234,37895,1636,13218,0.0005802038287141,0.0016961521965248,0.256,13.6206,0.0,0.0,13.8766,85.192.150.36,80
T1149,3924348,1325219,15544,16892,71639,38022,1466,13057,0.0001681111307291,0.0010424695765916,0.1639,15.3321,0.0,0.0,15.496,42.219.153.8,57059
T1150,2669250,1316314,15544,16638,74369,36114,1458,13525,0.0004258916571599,0.0018001233957021,0.2115,13.9262,0.0,0.0,14.1377,42.219.156.231,33547
T1151,2315755,1326954,15309,16798,74113,36910,1754,13011,0.0003879256970231,0.0014021219392426,0.2396,6.8096,0.0,0.0,7.0492,240.154.50.206,80
T1152,1797188,1310317,15173,16350,73353,35229,1289,13774,0.0005507567005777,0.0016786630493471,0.2619,15.457,0.0,0.0,15.7189,42.219.158.242,37401
T1153,2049275,1248469,15515,16932,70890,37540,1580,12530,0.0005114315606049,0.0015184737279218,0.1737,11.0209,0.0,0.0,11.1945,42.219.158.242,55434
T1154,3618558,1267096,15365,16525,71598,37441,1537,13435,0.000195326065543,0.0010493574673199,0.2368,16.024,0.0,0.0,16.2608,42.219.152.242,38674
T1155,1744032,1335462,15132,16146,72036,35740,1405,13107,0.0005101639916053,0.0015825128152671,0.1787,15.0959,0.0,0.0,15.2746,42.219.154.108,50189
T1156,2835441,1879596,15418,16708,86865,35902,1583,20527,0.0004157548264347,0.001665759138523,0.1263,10.7602,0.0,0.0,10.8865,42.219.154.108,50189
T1157,2100306,2047280,15147,16245,90524,35477,1455,23480,0.0005355456283114,0.0017264978188298,0.1798,5.5742,0.0,0.0,5.754,42.219.159.194,54725
T1158,1771524,1050814,15136,16242,65676,36385,1298,9920,0.0003645196980087,0.0013366282457032,0.4614,8.8389,0.0,0.0,9.3002,42.219.158.179,51012
T1159,2271241,1133606,15245,16356,68151,36771,1545,10936,0.0004660629575202,0.0015404450870916,0.4827,17.8538,0.0,0.0,18.3365,42.219.153.8,51767
T1160,3715610,1168196,15237,18069,71067,36957,1421,11035,0.0001587244672088,0.0009977135643771,0.3927,17.3806,0.0,0.0,17.7734,42.219.152.254,2300
T1161,2685047,1198392,15319,17888,74826,36820,1728,11279,0.0005316921414574,0.0018364850927518,0.2862,16.9968,0.0,0.0,17.283,42.219.154.108,45737
T1162,2005978,1192171,15408,16330,70688,36505,1442,10989,0.0004921853711687,0.0016640984186538,0.2849,16.9949,0.0,0.0,17.2797,42.219.158.161,54108
T1163,1735239,1144927,15604,16762,66758,40356,1350,9693,0.0004204192280686,0.0015136209794513,0.5597,6.2886,0.0,0.0,6.8483,233.181.198.188,80
T1164,2075501,1172766,15385,16639,70468,35523,1422,11227,0.000428993284366,0.0014947684659316,0.3278,17.3068,0.0,0.0,17.6345,42.219.159.92,64403
T1165,3800830,1188588,15570,16749,71001,36122,1639,10989,0.0001745832818319,0.0010109083098149,0.3443,17.0885,0.0,0.0,17.4328,85.239.77.98,25
T1166,1899772,1594100,15206,19365,70653,41937,1542,12880,0.0005148476618465,0.0015942359085458,0.2469,8.5274,0.0,0.0,8.7744,175.177.229.93,3755
T1167,2824751,2523235,15573,16509,98689,37002,1719,29018,0.0004879477275327,0.0018005158534257,0.1991,8.044,0.0,0.0,8.2431,42.219.158.242,40346
T1168,1807397,1161041,15153,16149,66757,35296,1320,11073,0.0004712524866,0.0016230065433268,0.4982,17.4567,0.0,0.0,17.9549,248.7.23.31,80
T1169,1807370,1080387,14904,15894,64564,33889,1490,9987,0.0004019472333728,0.0014125282419776,0.5154,12.7888,0.0,0.0,13.3041,42.219.153.8,43221
T1170,2477901,1330643,15275,19574,74345,40806,1566,13625,0.0004327809806998,0.0014960201150657,0.2361,10.3132,0.0,0.0,10.5493,42.219.158.179,40529
T1171,3915794,1539020,15163,16543,79462,36007,1738,15719,0.0001720456032425,0.0010442750921486,0.3167,13.1881,0.0,0.0,13.5048,42.219.159.194,53851
T1172,2085257,1559623,15145,16150,76977,35142,1426,17067,0.0005404922461492,0.0019718604538279,0.2222,4.5519,0.0,0.0,4.774,240.154.14.95,80
T1173,2048199,1887012,15363,17348,83567,35881,1521,20462,0.0004638345871259,0.0016222548778949,0.1422,10.7675,0.0,0.0,10.9097,85.192.150.36,80
T1174,1806066,1531444,15004,16408,76625,35359,1420,16951,0.0004261491975815,0.0015234106074159,0.1915,13.2064,0.0,0.0,13.3978,141.0.1.241,47383
T1175,1907863,1478662,15080,16171,75816,35249,1521,16522,0.0005234605516359,0.0016569007772757,0.2851,9.2857,0.0,0.0,9.5708,244.168.213.180,80
T1176,4812315,1815639,15028,16198,83365,34408,1544,20256,0.000142826132275,0.0010838534842746,0.1469,7.5266,0.0,0.0,7.6736,42.219.159.85,26627
T1177,2134059,1871141,15052,16160,85100,33725,1565,21137,0.0004609194703872,0.0015384219460697,0.1407,10.6934,0.0,0.0,10.834,42.219.159.85,26638
T1178,2525437,2019600,15267,16472,89742,33707,1515,22670,0.000445043143168,0.0017395945043403,0.1614,10.0285,0.0,0.0,10.1899,244.168.213.180,80
T1179,2066358,2135026,15190,17590,93350,38589,1449,22801,0.0004576182480237,0.0016472002839632,0.2046,9.4796,0.0,0.0,9.6842,42.219.159.85,49333
T1180,1643201,1983343,15240,17292,87523,35352,1243,20632,0.0005202305243032,0.0016648820749961,0.2255,6.9083,0.0,0.0,7.1338,42.219.156.231,34280
T1181,5575357,3545138,15157,19457,130092,34439,1870,40559,0.0001950144196943,0.0012181942647378,0.1347,3.8547,0.0,0.0,3.9895,42.219.152.242,36637
T1182,1920791,1269462,14947,16091,72506,32589,1368,13313,0.0003621263439679,0.0014071521225581,0.2318,16.0282,0.0,0.0,16.26,42.219.158.161,40465
T1183,2325373,1251954,15149,16316,67859,35323,1923,11938,0.0004636492753648,0.0017964593792579,0.1588,12.1921,0.0,0.0,12.3509,240.153.33.69,80
T1184,2000676,1318792,15057,16249,68776,37401,1397,12028,0.0004228147049128,0.0015103982279472,0.275,9.0465,0.0,0.0,9.3215,42.219.152.242,40703
T1185,2028821,1079475,15006,16132,66023,36610,1492,10317,0.0004095801493489,0.00149036172597,0.4699,0.0,0.0,0.0,0.4699,42.219.158.242,33584
T1186,2155458,977080,15153,16289,63466,36286,1512,9522,0.0004590151037746,0.00170647824183,0.4442,0.1474,0.0,0.0,0.5916,232.245.127.194,51430
T1187,4478759,954263,14721,15865,62213,35846,1594,8898,0.0001470716657163,0.0009984524974874,0.4611,0.1584,0.0,0.0,0.6195,42.219.159.85,26235
T1188,2311153,1021213,15789,16685,63222,38683,1589,8735,0.0004607379130046,0.0017592643280477,0.2824,0.141,0.0,0.0,0.4234,42.219.158.179,53449
T1189,1921247,986748,14691,16807,61593,35579,1518,8825,0.000424254173977,0.0014810603567523,0.242,0.1605,0.0,0.0,0.4025,42.219.154.159,40641
T1190,1843456,1023554,14981,18670,66456,35798,1697,8599,0.0005357423200329,0.0015389926566016,0.3009,0.1407,0.0,0.0,0.4416,42.219.159.85,26804
T1191,2170684,1083117,15046,17515,69358,35000,1728,8937,0.0004511753885203,0.0016225580826349,0.2386,0.1662,0.0,0.0,0.4048,248.10.212.209,80
T1192,3762628,1119120,15100,16181,66536,36458,1486,9754,0.0001597497619425,0.0009991416476909,0.3328,0.1158,0.0,0.0,0.4486,248.10.212.209,80
T1193,2215447,1056699,14808,16051,66347,33537,1578,9525,0.0004529048714829,0.0017858931931129,0.2158,0.109,0.0,0.0,0.3248,42.219.152.242,42016
T1194,2233846,1023042,15096,16218,65613,35382,1511,8435,0.0003194023523152,0.0013504357577172,0.3167,0.0845,0.0,0.0,0.4012,42.219.152.242,41020
T1195,2109840,1058439,15188,16688,67642,36946,1529,8366,0.0004341995476,0.0014617488380169,0.4013,0.136,0.0,0.0,0.5374,248.180.90.238,25
T1196,2081520,1042327,15186,16673,66308,37018,1643,8462,0.0003960029738999,0.0014531702635563,0.4141,0.1382,0.0,0.0,0.5522,42.219.158.161,41008
T1197,3992417,1024115,15398,16968,67540,38503,1722,8529,0.0001997341079322,0.0010945347208613,0.4115,0.1406,0.0,0.0,0.5521,42.219.152.249,51539
T1198,2671014,1201808,15154,19634,71121,37388,1391,8969,0.0003173858726498,0.0015489955370714,0.2701,0.1198,0.0,0.0,0.3899,42.219.158.242,35997
T1199,1797617,1013039,13355,16145,68319,33432,1147,9790,0.0004559507287833,0.0014697376524867,0.3945,0.1421,0.0,0.0,0.5366,42.219.153.8,43154
T1200,2015215,1028891,13895,16524,66690,35356,1254,9669,0.0005030480734626,0.0015684500702903,0.346,0.14,0.0,0.0,0.486,240.156.232.45,80
T1201,1799130,1049158,16021,17069,67019,42768,1589,9490,0.0005487960659605,0.0015632903647406,0.7435,0.1373,0.0,0.0,0.8807,233.181.198.188,80
T1202,4053209,1077423,16204,17608,66232,41327,1706,9858,0.0001894079167423,0.001087539371849,0.4258,0.1337,0.0,0.0,0.5595,126.86.249.23,53
T1203,2389420,1094929,15826,16963,64850,42645,1456,9564,0.0003503059426487,0.0015939845939856,0.3595,0.1315,0.0,0.0,0.491,92.31.123.226,25
T1204,1837484,1082865,15622,16857,67084,41674,1395,9828,0.000382109124131,0.0013323473852661,0.3986,0.1862,0.0,0.0,0.5847,42.219.152.242,41329
T1205,1867201,1040526,15453,18721,67875,35682,1411,9803,0.0004525906764936,0.0016377224924016,0.459,0.1384,0.0,0.0,0.5974,42.219.158.242,37343
T1206,1948107,1059496,15818,16697,64414,37664,1500,9347,0.0005352744490066,0.0014951583338358,0.3687,0.1903,0.0,0.0,0.5589,42.219.158.161,41469
T1207,4413239,1133120,15481,16712,66103,36428,1714,9951,0.0001693138225514,0.0010394834711425,0.2287,0.1017,0.0,0.0,0.3304,42.219.158.161,55930
T1208,2906420,1063954,15238,16189,63086,36843,1385,9263,0.0003303919996895,0.0017785821448161,0.409,0.1353,0.0,0.0,0.5444,42.219.158.188,41458
T1209,1929587,1023270,15521,16430,62832,36777,1383,9221,0.0003782480319917,0.0013120630915554,0.2271,0.1407,0.0,0.0,0.3678,42.219.159.92,6699
T1210,1938213,1046397,15828,16822,64230,37661,1403,9320,0.00040156970459,0.0014149109271875,0.2336,0.1239,0.0,0.0,0.3574,42.219.158.242,48588
T1211,2485187,1029776,15609,16665,64291,35881,1472,9777,0.000349112993749,0.0013179763906533,0.2,0.1259,0.0,0.0,0.3259,42.219.152.242,37519
T1212,2969634,1136463,15962,17070,67590,38425,1731,10493,0.0003890750968707,0.0014725150124808,0.1565,0.1267,0.0,0.0,0.2832,245.245.30.218,56885
T1213,3791826,1558795,16038,17015,75234,41198,1726,16439,0.0001862832403616,0.001047387486915,0.1971,0.097,0.0,0.0,0.2941,42.219.158.179,45998
T1214,2404595,1338907,15637,16597,68698,38973,1417,13556,0.000346385837952,0.0015572662669162,0.1488,0.1076,0.0,0.0,0.2563,42.219.152.242,42659
T1215,1905528,1063759,15244,16290,62892,34425,1358,10136,0.0004026535090244,0.0013867179192601,0.1514,0.1286,0.0,0.0,0.28,42.219.152.242,41626
T1216,1686697,1109604,15452,16791,63279,36104,1450,9951,0.0005177578495133,0.0016021758260838,0.2579,0.0844,0.0,0.0,0.3423,42.219.153.62,41327
T1217,2107196,1217150,15575,18831,66830,36861,1732,10026,0.0005771543845128,0.0016976585188952,0.1913,0.1183,0.0,0.0,0.3096,248.10.212.209,80
T1218,4161728,1160608,16164,17083,66160,37705,1579,10049,0.0001822411561712,0.0010127253038842,0.4691,0.0993,0.0,0.0,0.5683,42.219.158.179,51911
T1219,2294497,1173762,15957,17269,68971,39550,1567,10810,0.0005227065017329,0.0018726131745938,0.524,0.1227,0.0,0.0,0.6467,85.239.36.56,25
T1220,1920054,1173143,16061,17285,69585,38687,1600,10769,0.0004138811368924,0.0013345181667922,0.2058,0.1289,0.0,0.0,0.3347,42.219.156.231,49249
T1221,2207133,1205740,16023,17345,69480,39051,1621,10591,0.0004214750903161,0.0015072053911494,0.1208,0.1194,0.0,0.0,0.2402,99.176.110.197,44087
T1222,1798362,1329133,17589,21551,75015,47463,2094,10448,0.0006411667265056,0.0017432798886878,0.136,0.1083,0.0,0.0,0.2444,42.219.158.161,42166
T1223,2377098,1199069,16219,17297,70453,38419,1716,10717,0.0003098267923247,0.0013821838614557,0.1658,0.1201,0.0,0.0,0.2859,42.219.158.179,40365
T1224,3953405,1144988,16049,17261,68373,37066,1838,10300,0.000190838564101,0.0011153701683076,0.4157,0.1321,0.0,0.0,0.5478,248.7.23.25,443
T1225,2079791,1166093,15993,17100,69997,37464,1673,10287,0.0003814937940517,0.0013015610619072,0.261,0.1235,0.0,0.0,0.3845,248.7.23.25,443
T1226,1888327,1218338,15601,16760,67665,41173,1617,10078,0.0004843117774684,0.0015963764512513,0.4462,0.1182,0.0,0.0,0.5644,248.7.23.25,443
T1227,2566763,1175265,15730,16968,65715,36101,1738,10041,0.0003157214930449,0.0013835932638889,0.3346,0.1225,0.0,0.0,0.4571,42.219.158.161,42366
T1228,1622768,1158074,15747,16719,65800,36026,1706,10158,0.000626271140619,0.0016787953869687,0.3299,0.1243,0.0,0.0,0.4542,248.7.23.25,443
T1229,4169733,1165013,15951,16893,65810,36843,1603,10403,0.0001747226683188,0.0011369835899006,0.205,0.1298,0.0,0.0,0.3348,42.219.153.8,39460
T1230,1862885,1227491,15764,16915,68363,36279,1612,11223,0.000465326552105,0.0014361131255453,0.3246,0.1173,0.0,0.0,0.442,42.219.153.7,53
T1231,1942723,989100,15659,16938,65189,38334,1898,8685,0.0004755654159424,0.0015399165234824,0.3423,0.1456,0.0,0.0,0.4879,42.219.154.108,54810
T1232,2109398,1008407,15410,16603,65031,35923,1742,9050,0.0004306993854216,0.0015162663586823,0.4292,0.1499,0.0,0.0,0.5791,248.7.23.25,443
T1233,1966423,1038780,15621,16610,63211,36880,1633,9267,0.0003990362072348,0.0014169587429746,0.1862,0.1317,0.0,0.0,0.3179,42.219.152.242,43656
T1234,3373369,1051761,15409,16622,62651,34359,1520,9899,0.0001732414915595,0.0010079833417685,0.2961,0.0958,0.0,0.0,0.3919,60.134.61.108,53
T1235,2276583,1096853,15522,16838,63909,35822,1572,9994,0.0005154186954466,0.0018377892426674,0.3092,0.1247,0.0,0.0,0.434,42.219.152.242,42693
T1236,2474480,1099952,15902,18363,65278,35708,1602,9638,0.0002984901290075,0.0013064700911751,0.3741,0.1309,0.0,0.0,0.505,112.92.21.20,80
T1237,1835512,1103233,15458,16548,61767,33429,1801,9860,0.0006458265246266,0.0016867284093875,0.4179,0.1305,0.0,0.0,0.5484,42.219.158.161,57223
T1238,1639373,1042587,15089,16131,59749,33635,1430,8912,0.000583715875647,0.0016767280358484,0.7385,0.1381,0.0,0.0,0.8767,42.219.158.242,54041
T1239,1792803,1003768,15068,16033,58026,35029,1344,8609,0.0003805257596702,0.00137271384264,1.052,0.1435,0.0,0.0,1.1955,42.219.152.254,4789
T1240,4164768,1039693,15303,16319,60635,34603,1582,9586,0.0001787039022602,0.0010916674519945,0.8526,0.1385,0.0,0.0,0.9911,42.219.158.164,53112
T1241,1999372,1085309,15294,16341,61966,37945,1770,10012,0.0004597003812086,0.0013308047803773,0.5779,0.1327,0.0,0.0,0.7106,248.10.212.209,80
T1242,1848505,1087291,15143,16144,62707,34676,1689,10006,0.0005312151763415,0.0016295629024098,0.7388,0.1324,0.0037,0.0,0.8749,42.219.158.242,54691
T1243,1993904,1161902,15388,16261,64443,37239,1595,11082,0.0005001579808652,0.0015940664002897,1.0005,0.1239,0.0,0.0,1.1244,240.153.32.188,80
T1244,1998782,1142634,15364,16210,64530,38641,1541,11124,0.0004516646741275,0.001689134001931,0.6503,0.1134,0.0,0.0,0.7638,42.219.158.242,44748
T1245,3815763,1394237,15191,16170,71401,34462,1592,14493,0.0001754647015178,0.001044423545163,0.4576,0.1033,0.0,0.0,0.5609,42.219.152.242,43888
T1246,2212629,2144675,15408,16276,90903,35290,1695,24371,0.0005342203922874,0.0019549589286103,0.2813,0.0537,0.0,0.0,0.335,42.219.153.79,45521
T1247,2413936,1348042,15260,18826,69554,37274,1403,11305,0.0002622097347583,0.0012501944514355,0.5599,0.1068,0.0,0.0,0.6667,42.219.158.242,45376
T1248,1943837,1472176,15552,19555,71599,35370,1799,13080,0.0007188184664536,0.0018203478988338,0.4141,0.0978,0.0,0.0,0.5119,42.219.158.179,60595
T1249,1422308,1220365,15300,16192,64120,35717,1523,11874,0.0005985255280921,0.0017207512448687,0.4602,0.1003,0.0,0.0,0.5605,248.10.212.209,80
T1250,3287103,1341824,15246,19269,65753,37710,1696,11407,0.0001777497433407,0.0010077874248708,0.457,0.102,0.0,0.0,0.5589,42.219.156.231,37822
T1251,2084523,1002767,15325,16147,61834,32032,1685,9306,0.0005381064985362,0.0018655129744579,0.295,0.1436,0.0,0.0,0.4386,42.219.152.242,39029
T1252,2277990,987152,15321,16192,61198,33597,1508,9309,0.0003083887883002,0.0011744458330325,0.4147,0.1459,0.0,0.0,0.5606,42.219.158.161,57928
T1253,2079377,1657757,15673,19559,70420,34018,1590,10188,0.0004927996425748,0.0016325757617512,0.1576,0.0869,0.0,0.0,0.2444,42.219.152.242,44058
T1254,1683658,1064187,15387,16292,65911,33339,1429,9945,0.0005778869491393,0.0016086840292601,0.2917,0.1353,0.0,0.0,0.427,42.219.152.254,1335
